bearing,file,h_rms,h_kurtosis,h_skewness,h_p2p,h_shape_factor,h_spectral_centroid,h_fft_band_energy_ratio_0,h_fft_band_energy_ratio_1,h_fft_band_energy_ratio_2,h_fft_band_energy_ratio_3,h_fft_band_energy_ratio_4,h_fft_band_energy_ratio_5,h_fft_band_energy_ratio_6,h_fft_band_energy_ratio_7,h_wpt_energy_ratio_0,h_wpt_energy_ratio_1,h_wpt_energy_ratio_2,h_wpt_energy_ratio_3,h_wpt_energy_ratio_4,h_wpt_energy_ratio_5,h_wpt_energy_ratio_6,h_wpt_energy_ratio_7,v_rms,v_kurtosis,v_skewness,v_p2p,v_shape_factor,v_spectral_centroid,v_fft_band_energy_ratio_0,v_fft_band_energy_ratio_1,v_fft_band_energy_ratio_2,v_fft_band_energy_ratio_3,v_fft_band_energy_ratio_4,v_fft_band_energy_ratio_5,v_fft_band_energy_ratio_6,v_fft_band_energy_ratio_7,v_wpt_energy_ratio_0,v_wpt_energy_ratio_1,v_wpt_energy_ratio_2,v_wpt_energy_ratio_3,v_wpt_energy_ratio_4,v_wpt_energy_ratio_5,v_wpt_energy_ratio_6,v_wpt_energy_ratio_7,temperature
Bearing2_1,acc_00001.csv,-0.04706587653853759,-0.2309425193500408,0.41318546087855546,-0.3178176098816844,-0.6504598638825462,-0.6412329255137162,-1.1523000916867538,-0.9972907425824405,4.661041782848275,-0.7991311028348712,-0.6299702753241109,-0.6527020927189571,-0.7183146625347981,-0.7276748062981401,-1.1298874853410699,-0.19395832814324512,4.7393037162353995,-0.5790904159737704,-0.8205364988125325,0.5906399973186379,-0.7076693669005704,-0.7185907390651673,-0.7656142100943252,-0.2049705016410469,-0.07301076625839949,-0.5358549694485538,-0.36823208159488413,-1.0461626289796557,-0.06278178345607979,0.6694082752366407,0.6885523565311723,3.328563415427977,-0.49077497616424465,-0.8393006617162326,-1.1352768212151934,-0.6684632993406072,-0.057389993508166474,0.7439430657773285,0.7794095528620956,2.68680712019419,0.944776939749234,-1.3621499924398222,-1.2930238968220253,-0.6737532785156759,-0.7611682538804797
Bearing2_1,acc_00002.csv,-0.16863879108186836,-0.2326213812188293,0.46829249751983826,-0.2826488365389495,-0.5998395560275247,-0.5662939866794747,-1.2060227543967321,-0.935490386776744,4.633407920227693,-0.6755410080241397,-0.6002198498867727,-0.639371181015366,-0.6890403258674193,-0.7255975788958633,-1.1574633245256267,-0.1675881133281891,4.6744351152645525,-0.4899577040368126,-0.7550630733052124,0.6877296951310544,-0.6565661514145436,-0.7156244596198548,-0.7103088804175041,-0.2021977360835175,0.08658989038185562,-0.5295382732539137,-0.2937826222469196,-1.0203050247919856,-0.25803313844622733,0.3992473519869066,0.5746746538449424,4.287189419833072,-0.7446974708907543,-1.0789095680753131,-1.1858109468767222,-0.6857595656645169,-0.2741787989826028,0.5147641432719431,0.6111475347905403,3.207967264071997,1.2204996331311924,-1.5004788752418003,-1.349736610969422,-0.6963732947423139,-0.7611682538804797
Bearing2_1,acc_00003.csv,-0.18542203978568358,-0.23337247428605282,0.3274147571904945,-0.27591439057970246,-0.6430217307476175,-0.5312514906208169,-1.1769511676417255,-0.6818366394402621,4.31957168009978,-0.6679008267657223,-0.572740360018235,-0.41494976524160654,-0.6176294385489433,-0.7221925662746064,-1.160071395718352,-0.05513363787620731,4.5188485016307585,-0.44937407121811296,-0.6639367763085953,0.5702630239400466,-0.5939858897575979,-0.7134533233742274,-0.708944631906891,-0.2121477877597719,0.02583332000840507,-0.5577323074885266,-0.3436187568752181,-0.9353763459102784,-0.4276507718313899,0.6691560767737641,0.5541003740928907,3.9151347382874166,-0.7619126868030793,-0.947253051579875,-1.0430195127171544,-0.6744875374366331,-0.35253816509841923,0.5237804408031626,0.4959529014020177,2.9450388963256477,1.2390035508323274,-1.4404865531030795,-1.1372316007271934,-0.6800211345956446,-0.7611682538804797
Bearing2_1,acc_00004.csv,-0.06150996746654272,-0.22784617341244967,0.5317009820095976,-0.2420550928401544,-0.5672579165131602,-0.5775914458473775,-1.1896358356777716,-0.9736860320387223,4.626067078249422,-0.7291204112595824,-0.6126917130545207,-0.2556201998135085,-0.6678984524612156,-0.7276664465253191,-1.1989267862572548,0.3199760243913543,4.321537500035455,-0.5216386600214399,-0.7416823560628709,0.7189159972635656,-0.6341470725010261,-0.7189627385768005,-0.6538458422846106,-0.204854582353275,0.14271321010885246,-0.5010361074976112,-0.29145619900461245,-0.9347610962310642,-0.43581792621931414,0.31574675678668174,0.6054563894270321,4.191014271732618,-0.8765232132034819,-0.7914669896839813,-1.1168615818713035,-0.6845141932064215,-0.42393089500269765,0.4730935959300033,0.5877027598912871,3.107775157668469,1.1181020780153368,-1.2308682517155147,-1.2537544494812316,-0.7002426209332883,-0.7611682538804797
Bearing2_1,acc_00005.csv,-0.1590958042813452,-0.23251173452901944,0.07155044512720882,-0.27292130348670357,-0.7294062963248874,-0.5433115420767405,-1.181082985936953,-0.7419978064368129,4.35006045387287,-0.6115819822236179,-0.5968354262459854,-0.07150104758420986,-0.632170231147247,-0.7265260121119802,-1.1889677406446717,0.31533757396134543,4.231638655531227,-0.46603464603547384,-0.6854968922159844,0.6717588457477629,-0.5701101836344077,-0.715187858535663,-0.6612100054064893,-0.20817405767929148,0.02838097004772717,-0.5375496928178475,-0.3080130061528589,-0.9366852192596533,-0.33289201116369316,0.14628725701766981,0.4775291239292298,4.446770665544056,-0.9286316187349294,-0.7148831266934959,-1.1374668560340817,-0.7051892925212508,-0.4014525665918341,0.10827874902467269,0.47635689342592213,3.265575829990673,1.251913717916618,-1.0799909856177903,-1.2664471146294527,-0.7055268267696424,-0.7611682538804797
Bearing2_1,acc_00006.csv,-0.10542399178543092,-0.26331260103138354,0.3765100808470593,-0.33989162719255,-0.8330849635728791,-0.5894749903240496,-1.1950835903003687,-0.9251346739425356,4.616772224923653,-0.7176944912297135,-0.6228378569393389,-0.6004000161481023,-0.6700464672516869,-0.7277717939540616,-1.1282908987450249,0.1622688921760987,4.396943532617232,-0.5166211063697507,-0.7934470594696541,0.42238367888227757,-0.6799035879047678,-0.7193250900273153,-0.7149273723477231,-0.2033235617759666,0.05819873885937567,-0.5329277199925011,-0.31082013464332914,-0.9910824093881739,-0.28702578584783195,0.37525357806966375,0.7351682657011872,4.106557055703327,-0.9224013485007924,-1.0069837715105108,-1.1017419124893746,-0.6824511921498373,-0.33339484488181736,0.37535232222556425,0.8323490028140935,2.7826024275689503,1.2592494396723306,-1.4415616717685529,-1.2212309370575778,-0.6978304815907481,-0.7611682538804797
Bearing2_1,acc_00007.csv,-0.08832943920062157,-0.22726902089503748,0.4137700224092928,-0.24691885936627733,-0.5640350583041561,-0.589052357315089,-1.2596650779094634,-0.7868609842658054,4.618740904513716,-0.6623258496482569,-0.6392984783370711,-0.6958882367794174,-0.6929121882142596,-0.7276830547065487,-1.257809321749997,0.4198438216240848,4.37187270571277,-0.3878854797288265,-0.6766806459019677,0.32292041141616257,-0.6640145917418169,-0.7175907536111809,-0.6893463160764087,-0.20260515431288795,0.07866015731298961,-0.5283057471671547,-0.2862817273223626,-0.9480461165685528,-0.493173508966111,0.24413583588709498,0.3599111446847864,4.825633486362017,-0.7553113565016811,-1.0805584081736177,-1.1998231090255667,-0.6991453988801747,-0.5340324778947098,0.2537282969265547,0.46383207115153674,3.2473924231170126,1.7955772719305438,-1.5041472796186701,-1.377366997208163,-0.7009680879802695,-0.7611682538804797
Bearing2_1,acc_00008.csv,-0.006948863075755017,-0.25598568369145314,0.3907020478670881,-0.2910668939880084,-0.7964285344228325,-0.5750392194045106,-1.2437351859816232,-0.9446170801302086,4.790024347616087,-0.8731147082056142,-0.623116630204238,-0.7085543247785031,-0.6952240075132384,-0.7247262724048943,-1.2610223087968564,0.31038000869177573,4.554678858455069,-0.6612975373285591,-0.8222084568816307,0.6088918434628043,-0.6518235001328178,-0.715007391160228,-0.673438201254014,0.0799896986148516,-1.2247257172482329,-0.18535536352645415,-0.14160159897385408,-1.1165314831271944,0.001600248526637625,0.6723402694655233,0.7076814939020671,3.543379606718365,-0.7763515885626326,-0.9141700743680389,-1.0962813474242907,-0.6669748297198667,0.12936129874702962,0.8228484130478664,0.7521897631466014,2.661727459687178,0.7472977709275296,-1.5021178565803388,-1.2058805330895128,-0.6580325517921657,-0.7611682538804797
Bearing2_1,acc_00009.csv,-0.10649862573083117,-0.21688312493353384,0.09687017658020014,-0.2072604553840443,-0.4452707699210998,-0.5757858774163128,-1.198585058068839,-0.6738916397556306,4.385659644644208,-0.6904685860374867,-0.6218970888745405,-0.38469549955811716,-0.642091341951821,-0.7270395447839096,-1.2280559223627288,0.42604522217494417,4.292917136086625,-0.4697839296146072,-0.7503983988434091,0.5080486513144483,-0.6158020577041765,-0.7186179903019644,-0.6729711187629565,-0.20728013728297837,-0.012640500487798023,-0.49641413467226475,-0.2877994555580344,-0.9264693723247777,-0.39700710099829856,0.33757019755479095,0.4502534436938946,4.40417609193519,-0.9228016576295096,-0.8604098562314231,-1.0734957068401363,-0.7006876872600234,-0.4615115162268229,0.35470932558229445,0.46819306365599284,3.2706185946752115,1.268002449018883,-1.3189776879926145,-1.2310073639402022,-0.7059754612063804,-0.7611682538804797
Bearing2_1,acc_00010.csv,-0.196776082382232,-0.24006249485843642,0.500534562597528,-0.3354019965530519,-0.5925978713734806,-0.4826379270846731,-1.2194973984327646,-0.8590523515929614,4.525243063157784,-0.6707967481874912,-0.5549617684099385,-0.1105762510564409,-0.642359123711211,-0.7224848047089751,-1.204261547999728,0.13255584611085422,4.443012800854801,-0.5290979415654886,-0.6506093758894556,0.7947989096454952,-0.6038374349672545,-0.7138555383238095,-0.6922326470841175,-0.2074165825925938,0.03315139054694686,-0.5349305748834845,-0.3082692764594322,-0.8629557637524322,-0.5234343286524782,0.2117085872030286,0.4346403825026657,4.324546258868017,-0.7040311359936878,-0.6810399548267242,-1.1633480660118756,-0.6882888054992032,-0.49379206498292244,0.29611763688667153,0.3691864991056353,3.211524117826759,1.3271917231773602,-1.0854174142909812,-1.2611337247830339,-0.6909231642487381,-0.7611682538804797
