bearing,file,h_rms,h_kurtosis,h_skewness,h_p2p,h_shape_factor,h_spectral_centroid,h_fft_band_energy_ratio_0,h_fft_band_energy_ratio_1,h_fft_band_energy_ratio_2,h_fft_band_energy_ratio_3,h_fft_band_energy_ratio_4,h_fft_band_energy_ratio_5,h_fft_band_energy_ratio_6,h_fft_band_energy_ratio_7,h_wpt_energy_ratio_0,h_wpt_energy_ratio_1,h_wpt_energy_ratio_2,h_wpt_energy_ratio_3,h_wpt_energy_ratio_4,h_wpt_energy_ratio_5,h_wpt_energy_ratio_6,h_wpt_energy_ratio_7,v_rms,v_kurtosis,v_skewness,v_p2p,v_shape_factor,v_spectral_centroid,v_fft_band_energy_ratio_0,v_fft_band_energy_ratio_1,v_fft_band_energy_ratio_2,v_fft_band_energy_ratio_3,v_fft_band_energy_ratio_4,v_fft_band_energy_ratio_5,v_fft_band_energy_ratio_6,v_fft_band_energy_ratio_7,v_wpt_energy_ratio_0,v_wpt_energy_ratio_1,v_wpt_energy_ratio_2,v_wpt_energy_ratio_3,v_wpt_energy_ratio_4,v_wpt_energy_ratio_5,v_wpt_energy_ratio_6,v_wpt_energy_ratio_7,temperature
Bearing3_2,acc_00001.csv,-0.4303721907176208,-0.2442640188495323,0.3844237322143233,-0.4730840028309929,-0.7281844602984611,-0.812203997477945,-0.7917406322436088,-0.6298630750220603,3.7385993487234384,-0.7245489949147573,-0.689786861491536,-1.0074389308861593,-0.6943453503406166,-0.7239933837676522,-0.8366360536471463,0.32301161100467096,3.710513221278479,-0.5784360445575094,-0.8449021732126111,0.08677160200991865,-0.6932895076987475,-0.7140803484197787,-0.8282448913062362,-0.2052133643094194,-0.007871745364122213,-0.5900861172659512,-0.3317006341859332,-0.9619980733331339,0.27687449922493257,1.1710425004203648,0.9049026896116409,2.46221921589083,-0.9449177093213623,-1.0231017499263038,-0.8466696383668718,-0.549752506123922,0.19834837292423046,1.146855683332319,0.9775227346145555,1.5922813230244057,0.2844373375981562,-1.2233929733321667,-0.9079030853994525,-0.5646794310101407,-0.7611682538804797
Bearing3_2,acc_00002.csv,-0.44248331605800373,-0.24673139231254834,0.33657624534615144,-0.5082527761737278,-0.687964240824277,-0.73637896203733,-0.9319865682437776,-0.628784045202248,3.9510745308631408,-0.6926721645490141,-0.6904534651779376,-0.9513594948838389,-0.6681646280608672,-0.7253783380413807,-0.9312122910721374,0.006192174935340781,4.194229961548592,-0.6430402807413058,-0.9085658191572425,0.19136115825799235,-0.6464125821605796,-0.7149878511971065,-0.8546402901483406,-0.20531855573582175,-0.04436532268002821,-0.5705197656386515,-0.3022703126491095,-0.8747536362043524,0.12585971514699845,1.290160478462266,0.8744008599069027,1.940245167545207,-0.7893865430869792,-0.9189793130366194,-0.6285720868266524,-0.5540532806545073,0.15916457224687602,1.264249897251159,0.921703634348657,1.4495138339331666,0.0781036468508312,-1.2461177642063805,-0.6588675226523382,-0.5713186468456432,-0.7611682538804797
Bearing3_2,acc_00003.csv,-0.4109217324936597,-0.18104313776817782,0.4923791973484296,-0.27441784703320304,-0.34146587479752144,-0.810203679232041,-0.7662926365397831,-0.5150152232458596,3.584806680297257,-0.700347274097316,-0.6837352495305566,-0.9580640130633835,-0.6766552660974183,-0.7259783391961347,-0.6986354090941873,0.4791486429816888,3.2921445889496246,-0.5530672490687717,-0.904038743871516,-0.11033614783011551,-0.6514992489758148,-0.7189110787150912,-0.8007473855046011,-0.2064601858468895,-0.04694198093042593,-0.5586567020535959,-0.3468534764515082,-0.985912974969695,0.14597350041625726,1.7910422419151937,0.8612042462786369,2.210099065778458,-0.9967348238714778,-1.049057264707359,-0.784878487457529,-0.549007004398659,0.06878262129152429,1.6217886705059419,0.9742784955453583,1.5575522704755922,0.037944104106177975,-1.450727332787719,-0.734806678452557,-0.5822548907159957,-0.7611682538804797
Bearing3_2,acc_00004.csv,-0.43170473587271335,-0.2500862220966157,0.4540545152506095,-0.49497095219854603,-0.7040671561344295,-0.7765045393117564,-0.9313036180952018,-0.5851907501012373,3.910886664995567,-0.6726780321742386,-0.6689795734626043,-0.944316310716633,-0.6819984181234874,-0.7250176761054232,-0.869773184504243,0.3222261869978302,3.8134134621473925,-0.6401900401889322,-0.901715351914773,0.07734243658666366,-0.6782663589096387,-0.7154247221056669,-0.8192673063589994,-0.20339299221000148,0.06688017019842468,-0.5677465819434437,-0.2786998272872401,-0.9123849304693209,0.03220160782807719,1.091091420606541,0.9021322449280125,2.3869950022403565,-0.9321636688212038,-1.0337048815430299,-0.7123779189666898,-0.5303082721665519,0.05887992052136978,0.9141824362188388,0.9974601636127053,2.0257992604005266,-0.09280041233300275,-1.3814264102801421,-0.7677243067795478,-0.5322565764536996,-0.7611682538804797
Bearing3_2,acc_00005.csv,-0.3358060469191588,-0.20802805535010313,0.6623659451407411,-0.34307178222886103,-0.3208156173025926,-0.851646197278119,-0.8480648858799568,-0.8558828716821026,4.053242148057757,-0.7957841212865377,-0.671508278397103,-1.0054019276162407,-0.721520120436766,-0.7253685975546169,-0.838874187854901,0.14193188596958334,3.9199136054687984,-0.6384685034214314,-0.8739716343151017,0.011621042819566801,-0.678437330860147,-0.7192310398372871,-0.7763271695059947,-0.2000120831854919,0.0436782389601122,-0.548180230316144,-0.27691626787584683,-0.8782839768906779,0.03725511969188907,0.4393377927277692,0.8687706151776851,3.167764964023012,-1.0395016727912392,-1.0793487199907708,-0.8934764150856761,-0.5047673361577223,0.05428470854936414,0.48093688777373206,0.9397100609190985,2.4324125721357306,0.22778832324096723,-1.3892324802615315,-0.9978126470352335,-0.5204863853763594,-0.7611682538804797
Bearing3_2,acc_00006.csv,-0.4387429805520123,-0.16382026584850823,0.4169392323766008,-0.2876996710083849,-0.4852781680670987,-0.7466314180798919,-0.7207680818049413,-0.597353756660552,3.495611981812963,-0.5701412004401201,-0.6436688338889778,-0.8787982775739238,-0.6594878162758854,-0.7219517300185457,-0.7384088150858646,0.187537313776806,3.434688130136238,-0.21856135382232741,-0.7477545712770559,0.08154652890381157,-0.645106287092473,-0.7131790566952031,-0.7803575089828223,-0.19659567563884792,-0.00011075877029834133,-0.5397066134696757,-0.22031259224150704,-0.7646100274834484,-0.13348489154825002,0.5435347300311096,0.8334105712184537,2.6825264929354913,-0.8147945790210619,-0.8954057626850535,-0.7662237788507785,-0.507103639274402,-0.29610536846514424,0.830237202800963,0.7677507767149407,1.912894793560459,0.5211258896401013,-1.2554804967314526,-0.8651440309714858,-0.4785118527582868,-0.7611682538804797
Bearing3_2,acc_00007.csv,-0.3669923794275355,-0.2297888865279686,0.4430551506035928,-0.4175248236672042,-0.6383008307950679,-0.7446696117100713,-0.9292293906370054,-0.7387287905581768,4.049664549948288,-0.7680805410302652,-0.6669887448105787,-0.9993959789004354,-0.6487395100768331,-0.7252625799936137,-0.9426921253879371,0.21106635788365893,3.986609928075625,-0.6397517193969862,-0.8877542750207541,0.3080741613785128,-0.5994599260310498,-0.7176465970121045,-0.7561121830371252,-0.2028863775174322,-0.09742311877782586,-0.5336980487967254,-0.27786719407660226,-0.7518684543946498,-0.013241803885832078,0.5500814731423059,0.7767465994835107,2.4314738227561086,-0.8661509040361156,-0.8537768245298853,-0.5421956080551636,-0.5509343963672942,-0.003224714882697907,0.7185700189652943,0.6259179953480968,2.019515280408306,0.1814145534569013,-1.1630732660381815,-0.609755265019896,-0.5528884186942272,-0.7611682538804797
Bearing3_2,acc_00008.csv,-0.41738047658819305,-0.2306380587345596,0.6269764905839732,-0.4719615951711183,-0.6317612971264199,-0.791824346883179,-0.7052922531133079,-0.6315484051761899,3.5747495001890575,-0.758659659857159,-0.6626331476633884,-0.9143315648211998,-0.6569978786652906,-0.7244531661741792,-0.7337369483209827,0.4708469958101651,3.3348096611802984,-0.5850911214439198,-0.8419893247619779,0.06145778776678639,-0.6414483328844715,-0.7164879385028131,-0.7574334901408084,-0.19179244357011585,-0.038330908361365414,-0.5287679444496893,-0.16902434852310483,-0.8357960814708223,0.06568123641511966,0.7629972908603605,0.9122280775382299,2.519227805204971,-1.0046930148342683,-0.9735317264383608,-0.6668154858615962,-0.5422068182095183,0.07058386933348236,1.05828045466476,0.7262366745655883,1.6894190315057978,0.38066868979303653,-1.313000862191795,-0.6913794967050266,-0.564551573959627,-0.7611682538804797
Bearing3_2,acc_00009.csv,-0.2838935569731592,-0.24525584507529616,0.4922351634024208,-0.42519460934301334,-0.7354196524671903,-0.7591951543136228,-0.9212357394651812,-0.715232465411111,4.037076735875159,-0.7725116406187114,-0.7133616752132782,-1.024108113996784,-0.6645189186567126,-0.7252806275252028,-0.9045373918327713,0.4149574066251197,3.774104956061244,-0.6298959795583314,-0.9459881044753133,0.14540928343845846,-0.6263733590637895,-0.7182330195803189,-0.7443036617887098,-0.1955508073528988,0.02582670911875625,-0.44711309120190346,-0.23706085542117208,-0.7611773929667308,-0.20348431872796982,0.7203234701227682,0.8145615744664815,2.6554285133986575,-1.0582611365368009,-1.0208339817281176,-0.5631938494322181,-0.505462819066848,-0.07141523988491617,0.8681312208770149,0.612647823418476,1.8924364815117152,0.16713283070916676,-1.1575814268070193,-0.5821688014555064,-0.5344957843497735,-0.7611682538804797
Bearing3_2,acc_00010.csv,-0.30959396517268073,-0.23858401041886673,0.10568419048043949,-0.4049912714652721,-0.6767465408497915,-0.7953367482513919,-0.8566801800328889,-0.5029802130968963,3.7659241858306776,-0.8224179259595991,-0.6782004756022164,-0.9779121458080512,-0.6649671300846702,-0.722796257099791,-0.8493621883819731,0.6698285299851089,3.496386639996508,-0.7451939301599494,-0.9339768898667631,0.03388546844900648,-0.6491373334542327,-0.7175862898762252,-0.7311851591078096,-0.20704816257784744,-0.011340050359790264,-0.5463314411860055,-0.3246643042410938,-0.8435461833801283,0.05193283894997928,0.9089032454954139,0.9555139181965191,2.2651315543276946,-0.9610262728051611,-1.0747413823439325,-0.6425672521276592,-0.4850418514334722,-0.057492301452929356,1.447684718488268,0.8494082887685042,1.3774304063390743,0.17303664599367397,-1.2966821675410902,-0.65751732150251,-0.5241707748861658,-0.7611682538804797
