bearing,file,h_rms,h_kurtosis,h_skewness,h_p2p,h_shape_factor,h_spectral_centroid,h_fft_band_energy_ratio_0,h_fft_band_energy_ratio_1,h_fft_band_energy_ratio_2,h_fft_band_energy_ratio_3,h_fft_band_energy_ratio_4,h_fft_band_energy_ratio_5,h_fft_band_energy_ratio_6,h_fft_band_energy_ratio_7,h_wpt_energy_ratio_0,h_wpt_energy_ratio_1,h_wpt_energy_ratio_2,h_wpt_energy_ratio_3,h_wpt_energy_ratio_4,h_wpt_energy_ratio_5,h_wpt_energy_ratio_6,h_wpt_energy_ratio_7,v_rms,v_kurtosis,v_skewness,v_p2p,v_shape_factor,v_spectral_centroid,v_fft_band_energy_ratio_0,v_fft_band_energy_ratio_1,v_fft_band_energy_ratio_2,v_fft_band_energy_ratio_3,v_fft_band_energy_ratio_4,v_fft_band_energy_ratio_5,v_fft_band_energy_ratio_6,v_fft_band_energy_ratio_7,v_wpt_energy_ratio_0,v_wpt_energy_ratio_1,v_wpt_energy_ratio_2,v_wpt_energy_ratio_3,v_wpt_energy_ratio_4,v_wpt_energy_ratio_5,v_wpt_energy_ratio_6,v_wpt_energy_ratio_7,temperature
Bearing3_1,acc_00001.csv,-0.31156053053327665,-0.1318413941518831,0.8325540248472647,-0.2070733874407319,-0.08750595035107225,-1.054433749191307,-0.414500171200956,0.34204974657217097,2.080680241783322,0.0906944745450514,-0.5791227259876378,-1.1416217821799584,-0.8221225338534763,-0.7269239795293713,-0.5005614025657901,0.9262238882482229,2.26978601691233,0.14266149126106992,-0.6170714270409285,-0.19205746869975687,-0.8397572341112737,-0.7200256896590211,-0.6562065059847492,-0.20251276882086983,-0.06010099966367452,-0.5127451053218219,-0.27675798403552604,-1.2077179945208318,0.049052014325182636,4.261054757599298,0.6921200777084464,1.302015664718774,-0.37912518849614524,-0.9317291901108083,-1.4335318477014551,-0.5015284608943611,0.14722742646072032,3.8330911540546353,0.9244735467956144,0.9578309199002734,0.17304582140602998,-1.4285970299674495,-1.5775013348087097,-0.49747607543940686,-0.7611682538804797
Bearing3_1,acc_00002.csv,-0.20758015752993156,-0.22434096179618915,0.03219627011619875,-0.34868382052823366,-0.46869667876888355,-0.941914698453321,-0.877708277074646,-0.5919862758721646,3.89243556076283,-0.6216705528246904,-0.6326078356520577,-1.2007579224683322,-0.8140511149501705,-0.7301336293173175,-0.839859867152181,0.02631487301813359,3.925055470908591,-0.30019306982101157,-0.795497228238721,0.23303214556767596,-0.8036835327416424,-0.7196666659076005,-0.6331083410484241,-0.1930946231123473,0.09180112411599901,-0.43971793468134934,-0.20195774481753012,-1.1036112870633112,0.033825091462394916,3.542895050370245,0.7618228306054798,1.5154188076401698,-0.6212403693783534,-0.5678251458717325,-1.3632751930182632,-0.5203790733659321,0.1024914933391425,3.110493877697977,0.9479679948193259,1.0484205068925905,0.24127185131625284,-1.293134154448634,-1.4266998081758437,-0.49678108821972844,-0.7611682538804797
Bearing3_1,acc_00003.csv,-0.18946128257392122,-0.21020016312570378,0.38438061297617404,-0.30434871796319013,-0.4327829652187104,-1.0129127002933016,-0.7962074743151226,-0.5115018365305359,3.728996556493051,-0.7212313355416697,-0.6506827737824693,-1.209324845169868,-0.8063561931482613,-0.7319889364903926,-0.8111907895533864,0.3645489292924128,3.7287271116535377,-0.5686605711778216,-0.8318837348979647,-0.14895468109339,-0.7988635625896935,-0.7219184284450774,-0.6649667598578304,-0.19677811078581042,0.023669619173311042,-0.4970303977156443,-0.21506125613436805,-1.158466841040525,0.11306740146255838,3.118113541680523,1.0561417447502215,1.69045904880987,-0.6993552213614096,-0.8163825686736654,-1.335278319516482,-0.5634695718235004,0.158017451475253,3.1146920399502993,1.1091185434447852,1.3441242704955214,-0.09980366577453648,-1.486946147044433,-1.4115924675116522,-0.5185759429842016,-0.7611682538804797
Bearing3_1,acc_00004.csv,-0.10630344555753299,-0.22513765187132886,0.11056223926620203,-0.2893832824981966,-0.6000370934486706,-1.0786462392998732,-0.611563525866354,-0.4647775607294167,3.4046062273961613,-0.779958409823373,-0.6474142682202279,-1.248124583107197,-0.8154540721788399,-0.7323007669515336,-0.6209696228043972,0.529150014637628,3.2115955409147103,-0.602570349886204,-0.9175032640280084,-0.17180558873132112,-0.8044618643913362,-0.7223994293387912,-0.6750879199169625,-0.19952863118587696,0.1380511845983063,-0.5141316971694259,-0.23447523979100784,-1.1377207749007003,0.19742409536194075,2.886796001748978,1.1527185220873282,1.4296508066953404,-0.6369158936277086,-0.7864001269596029,-1.3009735775732636,-0.5231670892210267,0.2632440120574414,2.7444417187699286,1.2731210560048656,0.9168760805582808,0.07191690102523636,-1.4163853243877411,-1.2728830689828905,-0.5340852361694914,-0.7611682538804797
Bearing3_1,acc_00005.csv,-0.10049495919765383,-0.1972912910331814,0.4748370430073592,-0.22540604588534902,-0.2932212678975488,-0.9186168339171944,-1.0703588559926334,-0.5045829910449376,4.213559229564166,-0.7645845305684559,-0.6787090396255839,-1.1928715018733373,-0.8098363781106057,-0.7303086172762209,-1.1191638116086202,0.48912221039160814,4.255695001550041,-0.586031797647077,-0.872982479729789,0.042339233028521626,-0.784873148438648,-0.7214769154794123,-0.6660679173718059,-0.186289618293656,-0.0406124227863975,-0.4230788325101024,-0.19058043110521672,-1.0575327117580362,0.09817895601709908,2.529674621304524,1.2173174988960285,1.4953260115094869,-0.7678784148957426,-0.7761206018822039,-1.2729747602790502,-0.43838034723734,0.3170831809127864,2.254996071019101,0.9922858566436278,1.4046428549224688,-0.17087268012924933,-1.0551207007234038,-1.3768369458967091,-0.4329459073909067,-0.7611682538804797
Bearing3_1,acc_00006.csv,-0.1305616275264257,-0.21143106622154648,0.23120044072024554,-0.2409326851802799,-0.33124400180830693,-0.9744333484120651,-0.8088402406160294,-0.5023137729647889,3.742439811958151,-0.7182627348386348,-0.654779400860602,-1.2128978650550415,-0.8104712580834318,-0.7299804674516073,-0.9059760015625186,0.5264500016589893,3.780977973295778,-0.6016919098351876,-0.8963590548009073,0.0549994355164342,-0.7958301385781815,-0.7223547592043186,-0.7052051766104299,-0.10606498708668707,0.22033774469321815,-0.22895597384555488,-0.1654014384900319,-0.9546275412266733,0.30385517390382466,1.8506677731589525,0.9823636856548139,1.5960004115607331,-0.4219615743072137,-0.5751289199813256,-1.2671475274869557,-0.46955577368110124,0.32480381313753964,1.472230875558381,1.199800513910722,1.4697176455996976,0.09362888277475388,-1.4523596592463237,-1.1486202327586337,-0.4595103926118122,-0.7611682538804797
Bearing3_1,acc_00007.csv,-0.1900705035253206,-0.21895338208004078,0.1578566383075121,-0.33409252094986486,-0.383745137387853,-1.0057487772423768,-0.8789022540724625,-0.620034496552999,3.969568415570986,-0.7496879638337144,-0.6517379199553296,-1.203903167792605,-0.8168781312037637,-0.7299601561536154,-0.7866069416599532,0.11831961602041978,3.9240681958482444,-0.6599675536769537,-0.8829949260004604,-0.041856422560048255,-0.8013686929729867,-0.7200761456413286,-0.7275006526052331,-0.19473251555497786,-0.1636187680188901,-0.4685282319593417,-0.22765612846260833,-1.0841504969465943,0.426423682844619,1.8931487731895087,1.3827047821316891,1.374896686408228,-0.6923232334802114,-0.660188069253629,-1.2927889025437873,-0.4535019285593901,0.6801182362921742,2.0202705170696063,1.3961967056465396,0.7229960136172878,-0.05599296781876836,-1.2166942277370565,-1.2932898941082749,-0.44346962360614345,-0.7611682538804797
Bearing3_1,acc_00008.csv,-0.23825376952738342,-0.24004714469520552,0.25327426582191276,-0.3511157037912951,-0.7339024830093067,-0.9425225442897293,-0.8287932762922352,-0.40554247993825215,3.6841061923968796,-0.7083908025090229,-0.6277658666857933,-1.1899523533388656,-0.8091092133407416,-0.7258182334036124,-0.8481036808344651,0.46566331077974427,3.6182083752092065,-0.47805472100446417,-0.8393403182689791,0.16122218054828769,-0.785622696894653,-0.7167106366959837,-0.7218377750240289,-0.2018734808115036,-0.08671787040191549,-0.48193195315284615,-0.2708606904812005,-0.9929567971119014,0.48484161551154015,1.9019665944824127,0.9124922330579662,1.5104005858532166,-0.4390325405127121,-0.5956107039073917,-1.337742024723854,-0.3890743229361878,0.5385408723860843,1.8542778658086225,0.9546185510800916,1.1750022812619128,0.06965842371298546,-1.0646055836155608,-1.309322001740654,-0.41067270113323767,-0.7611682538804797
Bearing3_1,acc_00009.csv,-0.20631726754461066,-0.24440911064634516,0.2665554502043008,-0.40648781501177145,-0.6081288952206942,-0.9814053389853749,-0.8359560503489687,-0.32383160612230927,3.6273639460675198,-0.6678402689578449,-0.609857962436773,-1.2077385922384425,-0.8220261568638595,-0.729683162978572,-0.8520691463511918,0.5077038482797306,3.579720913375007,-0.3740317170878981,-0.7689510793857376,0.04806884165416896,-0.8143222757600421,-0.7219841884779933,-0.7185403612024325,-0.18356532488231653,0.051663613740422026,-0.4045909412087169,-0.2024760715564591,-1.1296805664468756,0.4148719974527818,2.4055862140010693,1.1459642446822467,1.1500535678222443,-0.08521029344238408,-0.767096852417785,-1.4105568252741123,-0.5020181961165509,0.44217780468422985,2.155855334853964,1.3818948550867756,1.1937026244338071,0.15246807760312206,-1.34455587661369,-1.4558247165179696,-0.5224642294377615,-0.7611682538804797
Bearing3_1,acc_00010.csv,-0.11876544050393051,-0.22762681433234438,0.25618647331962285,-0.27572732263639,-0.4913842204047215,-1.0111340098701946,-0.7986417463867954,-0.5314203216440364,3.8007955561292834,-0.8403392202828738,-0.6642500391029809,-1.214281449760216,-0.8196475394074825,-0.7301092002948713,-0.8251489620067933,0.43613116945671543,3.738100603148355,-0.6575273751410337,-0.909347348838126,-0.05133739259987582,-0.813950717143501,-0.7214382240922947,-0.7199762559522853,-0.20783880697187626,-0.0012895130787293448,-0.541863534121504,-0.3421317090050561,-1.136650257719435,0.7523674409243376,1.7995903113093297,1.2520290336871234,1.4341870528384868,-0.598612964721034,-0.5722205888895838,-1.3439962778574144,-0.5077380331277433,0.6351978615074427,1.8387849642008856,1.5172602568563784,1.0734600979171602,-0.062090581605624806,-1.333791915586346,-1.3408266184694393,-0.5009835071446851,-0.7611682538804797
