bearing,file,h_rms,h_kurtosis,h_skewness,h_p2p,h_shape_factor,h_spectral_centroid,h_fft_band_energy_ratio_0,h_fft_band_energy_ratio_1,h_fft_band_energy_ratio_2,h_fft_band_energy_ratio_3,h_fft_band_energy_ratio_4,h_fft_band_energy_ratio_5,h_fft_band_energy_ratio_6,h_fft_band_energy_ratio_7,h_wpt_energy_ratio_0,h_wpt_energy_ratio_1,h_wpt_energy_ratio_2,h_wpt_energy_ratio_3,h_wpt_energy_ratio_4,h_wpt_energy_ratio_5,h_wpt_energy_ratio_6,h_wpt_energy_ratio_7,v_rms,v_kurtosis,v_skewness,v_p2p,v_shape_factor,v_spectral_centroid,v_fft_band_energy_ratio_0,v_fft_band_energy_ratio_1,v_fft_band_energy_ratio_2,v_fft_band_energy_ratio_3,v_fft_band_energy_ratio_4,v_fft_band_energy_ratio_5,v_fft_band_energy_ratio_6,v_fft_band_energy_ratio_7,v_wpt_energy_ratio_0,v_wpt_energy_ratio_1,v_wpt_energy_ratio_2,v_wpt_energy_ratio_3,v_wpt_energy_ratio_4,v_wpt_energy_ratio_5,v_wpt_energy_ratio_6,v_wpt_energy_ratio_7,temperature
Bearing1_2,acc_00001.csv,0.02534569820362158,-0.2025779066517655,-0.398144432905778,-0.16741498345849892,-0.3877530141296035,-0.7524494710172992,-0.595747300958204,-1.2143333429625711,3.739577506763142,-0.3678405675226701,-0.38940476354997183,-1.0198029513221258,-0.8278553597730625,-0.7180439455759903,-0.6116632785156716,-0.6996335749799402,3.6781916917057758,0.3266900617504014,-0.37624364021426165,0.6322758206304873,-0.8033251907751463,-0.7111165118963674,-0.30917512968258454,-0.19448045186895807,0.04516646046692995,-0.334491020024297,-0.24334246919077773,-1.1552783885974955,-0.31014791694165134,1.0774226462870042,3.1956817867688594,0.7066523628979774,-0.7637993224694034,-0.33864299355823735,-1.4790744794495512,-0.6519506474632082,-0.31281709145846504,1.5240330083012466,3.066542775364004,0.7100974591970559,-0.4862521704342497,-0.7951182208229333,-1.5218131071356564,-0.6455867508549908,-0.7611682538804797
Bearing1_2,acc_00002.csv,-0.05660719545935262,-0.223054213768314,0.08432857478497625,-0.22353536645222485,-0.630422508309248,-0.6702633607038215,-0.8515999654889478,-1.1279387218377297,4.106063059500079,-0.395025170639953,-0.331116067860406,-1.0290449328287763,-0.8289368240694207,-0.7153438730419065,-0.836470190452939,-0.7234356105626234,4.092026701790792,0.5333402658730972,-0.34186515091235997,0.6766195617897635,-0.8154631188215647,-0.707412829091126,-0.2709304432599081,-0.1928377629507422,-0.0526746211113585,-0.3155409314403769,-0.19284124275726774,-1.1393675655135502,-0.363361157106786,1.1478643058817155,3.150336046034617,0.8602505422892079,-0.8906357910077881,-0.17100258478638597,-1.541493377987179,-0.6602329703097803,-0.4003436730890748,1.5314687250404795,2.8838127544674617,0.9579284330702715,-0.43917242585549093,-0.7128408941869702,-1.5439075493833303,-0.6609469582249455,-0.7611682538804797
Bearing1_2,acc_00003.csv,0.03457422907062701,-0.23846806484432156,0.5129427719939884,-0.26076188717139637,-0.5698472409384193,-0.6337650625385752,-0.8507255312949381,-1.227671465866501,4.2102878034040945,-0.5071159355854331,-0.3960098344460639,-0.9605662947940262,-0.8302794826959834,-0.698446716375074,-0.8595785185301268,-0.6962330811336189,4.319209508069837,-0.058978191930442,-0.5115326453039857,0.8248409865768301,-0.8057272034318116,-0.6931373914965082,-0.21886061828686912,-0.1970532960958426,0.09852168178611023,-0.26670208525255024,-0.24645331392875075,-1.120499571338683,-0.2829304520573527,0.61170524876449,3.2446631445883556,0.7303441680115959,-0.6037793301160969,-0.08290937880795886,-1.6109478739389962,-0.6440042630876553,-0.25917709693804,0.9766117934068297,3.081653831636814,0.9880716285270078,-0.5032242835517654,-0.4551578325168092,-1.6202979448102166,-0.6648203406751937,-0.7611682538804797
Bearing1_2,acc_00004.csv,-0.03328083294484845,-0.23336757883996964,0.2353875943730283,-0.28171349682238744,-0.5673032586925856,-0.633798025306701,-0.7882499537104125,-1.0987365402760565,3.7644880929940343,0.122799804384813,-0.3727946498060038,-1.0126637927986604,-0.8207397146604076,-0.7028865236968885,-0.8002317117894613,-0.7266995508895451,3.867950721250803,0.7860168528002317,-0.2528069808909703,0.7242465163137098,-0.8097589402633407,-0.6951248474650337,-0.15572442929205443,-0.19466811244527216,0.05028464713381632,-0.2613097836229795,-0.19922437756437614,-1.2157061207560096,-0.3935246479840441,1.5262366766268876,2.8497771699132524,1.2307803025216253,-0.8762949428406146,-0.3872429614242773,-1.5661051299162303,-0.668269331767927,-0.5348334580186149,2.1142075170882624,2.856462472955541,1.0413971540905487,-0.4429227448799844,-0.8983640719534041,-1.6310114650821876,-0.6858019953847777,-0.7611682538804797
Bearing1_2,acc_00005.csv,-0.10601674463282916,-0.2459174240913663,0.32082096942311833,-0.3275451429339302,-0.6612333939791667,-0.6204211966664035,-0.7578629150298227,-1.0438037030613825,3.7424194708842866,-0.20321570606149109,-0.23174546040800914,-0.8309633818958929,-0.8210950152658145,-0.6945881559606965,-0.7640925603300069,-0.41118277951835147,3.4867510491082188,0.776669330155657,-0.21003892556984965,0.7596370986019376,-0.8181931267522317,-0.6885043530867072,-0.2032108625490281,-0.19738257754185792,0.03961410458858395,-0.2719403211212762,-0.23865915362311005,-1.2650900226140227,-0.31603575153601254,0.7612290240500096,3.5358673837741295,0.9784099113530111,-0.9823920225905869,-0.3249649717611405,-1.6226467679040886,-0.6758139638107107,-0.3362556818899886,1.694075299372189,2.9946588855746064,1.163551465542502,-0.6286089887267644,-0.7856617381979911,-1.6346787413177635,-0.7000183090248002,-0.7611682538804797
Bearing1_2,acc_00006.csv,-0.07494600977250579,-0.26778658311075604,0.208794092778937,-0.2639420422077075,-0.968169387681645,-0.5642382857010703,-0.9233180648796957,-1.081260662328321,4.022421485766857,-0.11639198148892767,-0.264846987744106,-0.9092678455513874,-0.8190249072726492,-0.6857007631274434,-0.9429182249083833,-0.5375138035317057,4.085066853125029,0.5182739450659164,-0.2053776247518156,0.5797838958523167,-0.8130543987309115,-0.6780835532800568,-0.17233766371896234,-0.1985453193344723,0.0993944182465996,-0.2685508743826888,-0.23698306613290412,-1.2542127792995732,-0.38520046861817225,1.095444299369504,3.4345111418710323,0.600708542671183,-0.6833521770398973,-0.18050166755744032,-1.660848801271716,-0.6750784925492561,-0.39083911019616235,1.2762611046980379,3.1832289281905055,0.8339899584830517,-0.3672768478633901,-0.498156937352339,-1.693754590051904,-0.6913436524858428,-0.7611682538804797
Bearing1_2,acc_00007.csv,0.026476061821838568,-0.25321221512121916,0.32271002631651824,-0.22652845354522358,-0.8449137851695918,-0.7244062877508202,-0.5385429953192155,-0.9421103909857146,3.3009029669583025,-0.12783575855131762,-0.3931643583206418,-1.006672269947444,-0.8330100744233938,-0.6915778076381216,-0.5741919526864133,-0.3736230824845502,3.2767634877427745,0.2566652227691926,-0.33012151278759516,0.6575602771400471,-0.8285263345063244,-0.68302244147037,-0.13997179020378664,-0.19898838864680135,-0.06263945011417722,-0.3352613488285214,-0.19966417681639875,-1.331776220919312,-0.2714266884959906,1.3941248881388328,3.3235494782803423,0.9023481681516885,-0.8280691688358439,-0.46085815696763194,-1.6785408300421925,-0.6809842854467318,-0.4218811242239428,2.028374727190014,3.24890684485992,0.8528431692309173,-0.6112284503453549,-0.7843165594344891,-1.770573794623431,-0.6939131072958907,-0.7611682538804797
Bearing1_2,acc_00008.csv,-0.2858363363345709,-0.2074896580584114,0.4684319260100776,-0.3088383486026882,-0.41385063610599715,-0.5098029009264601,-0.5749748544557741,-0.8750360986005415,2.6842823559597413,1.1453122354488057,0.0029482526038250023,-0.7315214210126689,-0.8000279874033396,-0.6617392732105478,-0.5531106557811227,-0.7562011822804805,2.752035240447138,1.7978469608653633,0.5389864963014043,0.45955081259125824,-0.79017378235687,-0.6523955866049266,-0.34025912050031965,-0.19863609079597663,0.03597928656324633,-0.3874896417549354,-0.2131938413395733,-1.2086564893592813,-0.2707312764735969,1.3129182917524913,2.533619758609959,1.0893592195368893,-0.3939764674399855,-0.09345211565292388,-1.6518488827803324,-0.673579742704229,-0.3270604754409984,1.2440490652469252,2.6707935889588854,1.1309809312715122,0.13983027232072326,-0.6986799257255474,-1.6809356267034865,-0.7061833950393155,-0.7611682538804797
Bearing1_2,acc_00009.csv,-0.4264235512421735,-0.22311305354557023,0.07317577012155303,-0.4457720831073796,-0.4792529781738537,-0.4420952401239102,-0.4757240226372301,-0.40813187258072287,1.0542877493785063,3.6360330105126115,0.6127322777441845,-0.32569464727388814,-0.7749508335737301,-0.654794250055131,-0.4993327371572467,-0.10236442517236967,1.0896245633621122,3.5071971182124044,2.332754492543484,-0.1887716758519574,-0.7613608784954803,-0.6546283206595308,-0.2535457337874556,-0.1987871969569705,0.018350123282851044,-0.22988036841062426,-0.29936893873863935,-1.063561405078923,-0.44412474766537247,0.8857756513293059,2.4979828839721256,0.26456085684763153,0.056352937197132545,0.8645114810496618,-1.6217565097699063,-0.6932043670177932,-0.4916550420074907,1.3865643165982895,2.5961770495974057,0.3789432698263294,-0.13082201519213438,0.37346810076912396,-1.5070813807245924,-0.720987903602199,-0.7611682538804797
Bearing1_2,acc_00010.csv,-0.46730286019993544,-0.2362175409143858,0.27683656750976343,-0.4474556945971914,-0.6854160338157518,-0.39181768997909633,-0.3982581443795514,-0.5216655422127037,1.4452363577244454,2.046711912780848,1.342974709742589,-0.16005291475727065,-0.7608822072382455,-0.6388561421808179,-0.43432572627226135,0.22812166966110284,1.218313798176296,2.161987177511039,2.003058913333867,-0.39741003448254425,-0.7441400944960661,-0.6383001020677549,-0.22360177019820987,-0.20486404216143722,0.00617129826153917,-0.361298462411306,-0.2926756373620979,-1.1288498688551496,-0.45308816069696667,0.6145017934039656,2.3094582898595846,0.6494532749178225,0.20162825879642418,0.7866245293084564,-1.6598259242877162,-0.70561035391286,-0.410176561560941,1.0662265469491026,2.232669784929621,1.1851330628215768,-0.08883788401503084,0.36609016482383194,-1.6284234931330754,-0.7293922568780756,-0.7611682538804797
